advertiser_id,review_rating_mean,review_rating_count,review_rating_std,responsiveness_mean,negotiation_skills_mean,professionalism_communication_mean,market_expertise_mean,for_sale_price.min_first,for_sale_price.max_first,for_sale_price.count_first,recently_sold.count_first,review_count_first,agent_rating_first,recommendations_count_first,experience_years_first,served_areas_as_name_state_first,specializations_joined_first,designations_joined_first,full_name_first,state_first,experience_years_calc,rating_consistency,price_range_expertise,transaction_volume,avg_skill_score,market_coverage,certification_count,specialization_count,sentiment_score_mean,sentiment_score_std,sentiment_score_count,sentiment_confidence_mean,responsiveness_semantic_score_mean,responsiveness_semantic_score_sum,negotiation_semantic_score_mean,negotiation_semantic_score_sum,communication_semantic_score_mean,communication_semantic_score_sum,professionalism_semantic_score_mean,professionalism_semantic_score_sum,friendliness_semantic_score_mean,friendliness_semantic_score_sum,market_knowledge_semantic_score_mean,market_knowledge_semantic_score_sum,reliability_semantic_score_mean,reliability_semantic_score_sum,problem_solving_semantic_score_mean,problem_solving_semantic_score_sum,enthusiasm_score_mean,frustration_score_mean,satisfaction_score_mean,urgency_score_mean,review_length_mean,review_depth_score_mean,specificity_score_mean,mentions_agent_name_sum,mentions_company_sum,mentions_location_sum,mentions_time_period_sum,sentiment_consistency,overall_skill_competency,skill_mentions_density,emotional_balance,review_quality_score,experience_years_calc_normalized,review_rating_mean_normalized,transaction_volume_normalized,market_coverage_normalized,certification_count_normalized,specialization_count_normalized,client_satisfaction_score,professional_competence_score,market_expertise_score
3347518,5.0,3,0.0,,,,,139000,245000,3,29,3,5.0,0,,"El Paso_TX, Anthony_TX, Canutillo_TX, Santa Teresa_NM, San Elizario_TX","Buyers and sellers, Foreclosures",,Mariaelena Barreras,New Mexico,0.0,1.0,11.571213240840736,3,,5,1,2,0.9510795076688131,0.008906579452539712,3.0,0.9510795076688131,0.5725880302488804,1.7177640907466412,0.6263175954421362,1.8789527863264084,0.5874612554907799,1.7623837664723396,0.6310818245013555,1.8932454735040665,0.6460986162225405,1.9382958486676216,0.6120740212500095,1.8362220637500286,0.6120105981826782,1.8360317945480347,0.5647671868403753,1.6943015605211258,0.0,0.0,0.05555555555555555,0.05555555555555555,47.0,0.1111111111111111,0.03333333333333333,0.0,0.0,0.0,0.0,0.9911720474086186,0.6065498910223445,4.852399128178756,0.05555555555555555,0.2867165050989179,0.0,1.0,0.009433962264150943,0.0037174721189591076,0.0,0.02631578947368421,0.9981939009221611,0.22711606508279272,0.03667299569987882
3348592,4.85,26,0.78,4.78,4.78,4.78,4.78,465000,939000,3,23,26,4.8,0,22.44,"Rockville_MD, Kensington_MD, Bethesda_MD, Silver Spring_MD, Potomac_MD, Gaithersburg_MD, Derwood_MD, Montgomery & PG County MD, Washington, DC, Fairfax, Arlington & Alexandria VA","New Construction, Investment, First-Time Home Buyers, Military Relocation, Corporate Relocation, Veterans, Buyer's agent, Seller's agent","CRS, AHWD, MRP",J. D'Ann Melnick,District of Columbia,22.44,0.5617977528089888,13.068966820077595,3,4.78,12,3,8,0.8118057319751153,0.37021368848271946,26.0,0.8895389105264957,0.565752642793366,14.709568712627515,0.6421988860059243,16.69717103615403,0.5673611423609635,14.751389701385051,0.6264985341650362,16.28896188829094,0.6159730914693612,16.015300378203392,0.6425088675549397,16.705230556428432,0.6090801803824993,15.836084689944983,0.5610476802103221,14.587239685468376,0.07692307692307693,0.0,0.05128205128205128,0.019230769230769232,86.07692307692308,0.1282051282051282,0.10384615384615385,0.0,0.0,0.0,0.0,0.729813173233827,0.6038026281178016,4.830421024942412,0.1282051282051282,0.35044341151399294,0.4433906342620036,0.9624999999999999,0.009433962264150943,0.010223048327137546,0.2,0.18421052631578946,0.9614830552426366,0.6371221145296748,0.040443160000608464
3363976,5.0,1,,5.0,5.0,5.0,5.0,70000,759000,11,77,1,5.0,0,8.77,"Florence_SC, Effingham_SC",,,Kevin Pryor,South Carolina,8.77,1.0,13.442999452749202,11,5.0,2,1,1,0.8735989332199097,,1.0,0.8735989332199097,0.5829739570617676,0.5829739570617676,0.7170750498771667,0.7170750498771667,0.5952982679009438,0.5952982679009438,0.6399464160203934,0.6399464160203934,0.6152533739805222,0.6152533739805222,0.6397435367107391,0.6397435367107391,0.605856329202652,0.605856329202652,0.5409587509930134,0.5409587509930134,0.0,0.0,0.16666666666666666,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6171382102183998,4.937105681747198,0.16666666666666666,0.2644031548358552,0.1732859118751235,1.0,0.03459119496855346,0.0009293680297397769,0.0,0.0,0.9953333901751467,0.4860022583371575,0.06455549747357073
3386085,5.0,36,0.0,4.92,4.78,4.94,4.94,39000,1049900,21,63,36,5.0,0,,"Sterling_AK, Soldotna_AK, Kenai_AK, Nikiski_AK, Ninilchik_AK, Kasilof_AK","Buyer's Agent, Listing Agent, Relocation, Consulting, Water Views, Luxury Homes, Buyer's agent, Seller's agent","CRS, C2EX",Melissa Merkes Daugherty And Grace Merkes,Alaska,0.0,1.0,13.82635355957525,21,4.8950000000000005,6,2,8,0.9434131979942322,0.05769206180189005,28.0,0.9434131979942322,0.5784414825694901,16.196361511945724,0.6367863073412862,17.83001660555601,0.5758667032766555,16.124267691746354,0.6069275406854493,16.99397113919258,0.6204803374462894,17.373449448496103,0.6180636371885028,17.305781841278076,0.5984556853239026,16.75675918906927,0.5672008132428995,15.881622770801187,0.04081632653061224,0.0,0.02976190476190476,0.005952380952380952,42.392857142857146,0.041666666666666664,0.07857142857142858,0.0,0.0,0.0,0.0,0.9454547652521798,0.6002778133843094,4.802222507074475,0.070578231292517,0.26645578597406194,0.0,1.0,0.0660377358490566,0.004646840148698885,0.1,0.18421052631578946,0.9979108678991091,0.37070298056054485,0.09490685950774841
3389895,5.0,1,,5.0,5.0,5.0,5.0,49900,549900,11,13,1,5.0,0,7.61,"Bath_WV, Great Cacapon_WV, Hedgesville_WV, Martinsburg_WV","Buyer's agent, Seller's agent",,James Novak,West Virginia,7.61,1.0,13.122367377396328,11,5.0,4,1,2,0.982961118221283,,1.0,0.982961118221283,0.5914992690086365,0.5914992690086365,0.6275537461042404,0.6275537461042404,0.5654946714639664,0.5654946714639664,0.5983433052897453,0.5983433052897453,0.6270188540220261,0.6270188540220261,0.5625027790665627,0.5625027790665627,0.6357253938913345,0.6357253938913345,0.5530119761824608,0.5530119761824608,0.14285714285714285,0.0,0.0,0.0,31.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.5951437493786216,4.761149995028973,0.14285714285714285,0.2979441541679836,0.1503655404070342,1.0,0.03459119496855346,0.0027881040892193307,0.0,0.02631578947368421,0.9993709403319245,0.47178657298812254,0.06383596910778136
3398468,5.0,1,,5.0,5.0,5.0,5.0,140000,140000,1,29,1,5.0,5,,"Millbrook_AL, Prattville_AL, Deatsville_AL, Wetumpka_AL, Montgomery_AL, Pike Road, Hope Hull","Military buyers, first time home buyers, sellers ready to downsize or upsize, Buyer's agent, Seller's agent","GRI, ABR, EPRO, MRP, PSA, C2EX",Carol Bowman,Alabama,0.0,1.0,0.6931471805599453,1,5.0,7,6,5,0.9594695568084717,,1.0,0.9594695568084717,0.5720906630158424,0.5720906630158424,0.6724359840154648,0.6724359840154648,0.5560046397149563,0.5560046397149563,0.6261549293994904,0.6261549293994904,0.6260117739439011,0.6260117739439011,0.6208655089139938,0.6208655089139938,0.632282629609108,0.632282629609108,0.5785039886832237,0.5785039886832237,0.14285714285714285,0.0,0.0,0.0,256.0,0.3333333333333333,0.1,0.0,0.0,0.0,0.0,1.0,0.6105437646619976,4.8843501172959805,0.14285714285714285,0.49627789842704656,0.0,1.0,0.0031446540880503146,0.0055762081784386614,0.5,0.10526315789473684,0.9985036537331421,0.37915311364026116,0.004747005498558656
3402141,5.0,140,0.0,5.0,5.0,5.0,5.0,95000,1050000,24,185,140,5.0,44,7.53,"Minneapolis_MN, Hopkins_MN, Maple Grove_MN, St. Paul_MN, Albertville_MN, Cedar_MN, Excelsior_MN, Clearwater_MN, Austin_MN, Brownsdale_MN, Albert Lea_MN, Rose Creek_MN, MN & Southern MN and Twin Cities Metro","First Time Home Buyer, Investment Properties, Home Sales, Listing Specialist, Marketing Specialist, Social Media Specialist, Buyer's agent, Seller's agent",EPRO,Matt Bartholomew,Minnesota,7.53,1.0,13.769468713701512,24,5.0,13,1,8,0.9270779013633728,0.12800337764988148,140.0,0.935142176917621,0.5612592662218958,78.57629727106541,0.6427355390042067,89.98297546058893,0.557796697014211,78.09153758198954,0.5904749064041036,82.6664868965745,0.5968690947230373,83.56167326122522,0.612064857248749,85.68908001482487,0.605500026206885,84.77000366896391,0.5476477489640404,76.67068485496566,0.08877551020408163,0.0011904761904761904,0.02142857142857143,0.013095238095238096,85.76428571428572,0.15,0.13785714285714287,0.0,0.0,0.0,0.0,0.8865221681192411,0.5892935169733912,4.714348135787129,0.10901360544217686,0.3691488477826009,0.14878482513337285,1.0,0.07547169811320754,0.011152416356877323,0.0,0.18421052631578946,0.9973077839403155,0.47080618089508564,0.10374486880632283
3441363,5.0,31,0.0,5.0,5.0,5.0,5.0,250000,475000,6,117,31,5.0,0,,"Aurora_IL, Montgomery_IL, Oswego_IL, Naperville_IL, Sugar Grove_IL, Yorkville_IL, Batavia_IL, Big Rock_IL, Bristol_IL, Downers Grove_IL, Woodridge_IL, Hinsdale_IL, Hinckley_IL, Leland_IL, Earlville_IL, Lisle_IL, Mooseheart_IL, Newark_IL, North Aurora_IL, Plainfield_IL, Plano_IL, Sandwich_IL, Sheridan_IL, Somonauk_IL, Waterman_IL, Darien_IL, IL","Buyer's agent, Seller's agent",MRP,Monica Navarro,Illinois,0.0,1.0,12.32386457003594,6,5.0,27,1,2,0.9084270318349202,0.18935532633949836,30.0,0.9326713482538859,0.567004238255322,17.01012714765966,0.6174809019702177,18.52442705910653,0.5828590027367075,17.485770082101226,0.616760125507911,18.50280376523733,0.6319696001708508,18.959088005125523,0.5997964431221287,17.99389329366386,0.6187460158020258,18.562380474060774,0.5625456353649497,16.87636906094849,0.09047619047619046,0.0,0.04444444444444444,0.005555555555555555,73.16666666666667,0.14444444444444443,0.07333333333333333,0.0,0.0,0.0,0.0,0.8407916270722215,0.5996452453662643,4.797161962930113,0.13492063492063489,0.3381566665540689,0.0,1.0,0.018867924528301886,0.024163568773234202,0.0,0.02631578947368421,0.9966192111837663,0.3785267751379879,0.047829537085265134
3443429,5.0,24,0.0,5.0,5.0,5.0,5.0,615000,615000,1,11,24,5.0,53,7.94,"Pigeon Forge_TN, Sevierville_TN, Dandridge_TN, Kodak_TN, Walland_TN, Townsend_TN, Seymour_TN, Knoxville_TN, Powell_TN, Farragut_TN, Louisville_TN, Maryville_TN","Residential sales, residential listings, Buyer's agent, Seller's agent","ABR, SRS, PSA, RENE",Bev Gonzalez,Tennessee,7.94,1.0,0.6931471805599453,1,5.0,12,4,4,0.9092746501167616,0.09871985066797828,24.0,0.9092746501167616,0.5570790720133422,13.369897728320211,0.6224147273848454,14.93795345723629,0.5670684931683354,13.60964383604005,0.6053539511437217,14.528494827449322,0.6052362071350217,14.52566897124052,0.6198418236648043,14.876203767955303,0.5968480839704474,14.324354015290737,0.557295108679682,13.375082608312368,0.06547619047619048,0.0,0.03472222222222222,0.03472222222222222,55.791666666666664,0.09027777777777778,0.07916666666666668,0.0,0.0,0.0,0.0,0.9101501164214331,0.591392183395025,4.7311374671602,0.1001984126984127,0.3022244871920263,0.15688599091088717,1.0,0.0031446540880503146,0.010223048327137546,0.3,0.07894736842105263,0.9966505044623953,0.47620649347326366,0.004872159247502187
3469368,5.0,2,0.0,,,,,160000,1140000,5,29,2,5.0,0,10.61,"Tucson_AZ, Marana_AZ, Vail_AZ, Sahuarita_AZ, Green Valley_AZ, Tubac_AZ, Tucson/Oro Valley","Buyer's agent, Seller's agent",MRP,Jennifer Micciche,Arizona,10.61,1.0,13.795309891460999,5,,7,1,2,0.48380446434020996,0.6842028350065753,2.0,0.7328056842088699,0.5890531353652477,1.1781062707304955,0.6571574211120605,1.314314842224121,0.5787438526749611,1.1574877053499222,0.6253733336925507,1.2507466673851013,0.6449190378189087,1.2898380756378174,0.6437535434961319,1.2875070869922638,0.6018019467592239,1.2036038935184479,0.5684042572975159,1.1368085145950317,0.07142857142857142,0.08333333333333333,0.08333333333333333,0.0,97.5,0.16666666666666666,0.2,0.0,0.0,0.0,0.0,0.5937527114993224,0.613650816027075,4.9092065282166,0.07142857142857144,0.4020700595573492,0.20964236316933413,1.0,0.015723270440251572,0.0055762081784386614,0.0,0.02631578947368421,0.9809425409166338,0.3571405664218109,0.047927615139041105
3494365,4.98,48,0.14,4.88,4.88,4.9,4.9,10000,1480000,19,139,48,5.0,30,7.36,"Bullhead City_AZ, Fort Mohave_AZ, Mohave Valley_AZ","New Homes, Resale Homes, Land & Commercial, multi family, golf course homes, riverfront homes, vacation & snowbirds properties, first time homebuyers, 55+ communities, Relocation & Investment Opportunities, Buyer's agent, Seller's agent",,Todd Levitt,Arizona,7.36,0.8771929824561403,14.200774319298212,19,4.890000000000001,3,1,12,0.8708666935563087,0.2999865967495949,48.0,0.9223141732315222,0.5823854110979786,27.95449973270297,0.6397549281828105,30.708236552774906,0.5671647224662593,27.223906678380445,0.6007087199250236,28.834018556401134,0.6154905344980458,29.5435456559062,0.6116826042610531,29.36076500453055,0.6009142575203441,28.843884360976517,0.5497169966693036,26.386415840126574,0.07142857142857142,0.003472222222222222,0.024305555555555552,0.027777777777777776,48.604166666666664,0.06597222222222222,0.09375,0.0,0.0,0.0,0.0,0.7692387002299388,0.5959772718276024,4.767818174620818,0.09226190476190475,0.2887583790236272,0.14542580517684253,0.9950000000000001,0.059748427672955975,0.0018587360594795538,0.0,0.2894736842105263,0.9904265017673641,0.4603952586443465,0.08986424178592792
3496618,4.98,63,0.13,,,,,33000,759999,7,70,63,5.0,0,22.44,"Montebello_CA, Monterey Park_CA, Downey_CA, Norwalk_CA, Santa Fe Springs_CA, Whittier_CA, Pico Rivera_CA","Buyer's agent, Seller's agent",SFR,Anabella Jimenez,California,22.44,0.8849557522123894,13.49668313203053,7,,7,1,2,0.9044318180235605,0.17653213038470852,63.0,0.9199839229621585,0.5767530644578593,36.33544306084514,0.6323641669892129,39.838942520320415,0.581457104933049,36.63179761078209,0.6104320728826145,38.45722059160471,0.6255971424518123,39.41261997446418,0.6257436677577004,39.42185106873512,0.6170887821723544,38.87659327685833,0.5719466328857437,36.03263787180185,0.07482993197278912,0.0026455026455026454,0.03968253968253968,0.023809523809523808,80.12698412698413,0.13756613756613756,0.09365079365079365,0.0,0.0,0.0,0.0,0.8499555381228857,0.6051728293162932,4.841382634530347,0.11186696900982615,0.34688263106429795,0.4433906342620036,0.9950000000000001,0.0220125786163522,0.0055762081784386614,0.0,0.02631578947368421,0.9917376576611725,0.5021160471796418,0.053077063441320016
3619953,5.0,5,0.0,5.0,4.8,5.0,5.0,239500,439900,3,30,5,5.0,2,7.44,"Bend_OR, Redmond_OR, La Pine_OR, Sisters_OR, Central Oregon","Buyer's agent, Seller's agent",,Robert W. Rahner,Oregon,7.44,1.0,12.208080628182966,3,4.95,5,1,2,0.9400379419326782,0.04103517320471523,5.0,0.9400379419326782,0.580470334738493,2.902351673692465,0.6839242815971375,3.4196214079856873,0.5769970335066319,2.8849851675331593,0.6219148308038711,3.1095741540193558,0.6153249621391297,3.076624810695648,0.6368531808257103,3.1842659041285515,0.6141317546367645,3.0706587731838226,0.5808931551873684,2.904465775936842,0.14285714285714285,0.0,0.0,0.03333333333333333,52.0,0.1,0.06000000000000001,0.0,0.0,0.0,0.0,0.9605823374071091,0.6138136916793883,4.910509533435106,0.14285714285714285,0.2962175148131273,0.14700652045050386,1.0,0.009433962264150943,0.0037174721189591076,0.0,0.02631578947368421,0.9977862565845096,0.46591797203903923,0.03820162219908915
3634485,5.0,22,0.0,5.0,5.0,5.0,4.95,215000,229900,2,24,22,5.0,4,,"Canal Fulton_OH, Alliance_OH, North Lawrence_OH, Navarre_OH, Brewster_OH, Louisville_OH, Beach City_OH, Akron/Canton/Massillon","Buyer's agent, Seller's agent",,Katelyn Palfy,Ohio,0.0,1.0,9.609250711113672,2,4.9875,8,1,2,0.9024313932115381,0.21443859110047286,22.0,0.9271514442833987,0.5741013638167218,12.630230003967881,0.6084726576439359,13.38639846816659,0.5646472507241097,12.422239515930414,0.5971740005029873,13.137828011065722,0.6295698203823783,13.850536048412323,0.6077712521972981,13.370967548340559,0.5965907971628688,13.124997537583113,0.550222197547555,12.10488834604621,0.12337662337662338,0.0,0.007575757575757575,0.03787878787878787,60.04545454545455,0.09848484848484848,0.09545454545454546,0.0,0.0,0.0,0.0,0.8234257436548046,0.5910686674972319,4.728549339977855,0.13095238095238096,0.31472742762019834,0.0,1.0,0.006289308176100629,0.006505576208178439,0.0,0.02631578947368421,0.996397857782099,0.3775804582001429,0.029105821690499304
3641794,5.0,20,0.0,5.0,5.0,4.72,4.72,589000,589000,1,16,20,5.0,5,7.61,"Riverside_CA, Moreno Valley_CA, Riverside and San Bernardino","Selling, Seller's agent",,Lian Sergeant,California,7.61,1.0,0.6931471805599453,1,4.859999999999999,3,1,2,0.8944141909480094,0.16503657029924265,20.0,0.8944141909480094,0.5813959633931518,11.627919267863035,0.6593489456921816,13.186978913843632,0.5835543794557452,11.671087589114904,0.6341513581573963,12.683027163147926,0.6277288710698485,12.55457742139697,0.6430775325745344,12.861550651490688,0.6271176718175411,12.542353436350822,0.5774283286184072,11.548566572368145,0.10714285714285714,0.0,0.05833333333333333,0.025,73.25,0.06666666666666667,0.13,0.0,0.0,0.0,0.0,0.8583421546528341,0.6167253813473509,4.933803050778806,0.16547619047619047,0.3241129333276352,0.1503655404070342,1.0,0.0031446540880503146,0.0018587360594795538,0.0,0.02631578947368421,0.9961018701310145,0.4611878232842588,0.0046468824994038305
3650160,4.94,32,0.25,5.0,4.81,5.0,4.96,11000,2000000,21,66,32,4.9,0,7.03,"Somerset_KY, Russell Springs_KY, Jamestown_KY, Monticello_KY, South Central Kentucky and the Lake Cumberland Region, Richmond_KY, Whitley City_KY, Stearns_KY, Science Hill_KY, Nancy_KY, Crab Orchard_KY, Columbia_KY, Berea_KY","First Time Homebuyer and Listing Specialist, Buyer's agent, Seller's agent",,Ronda Tipton,Kentucky,7.03,0.8,14.50314356336602,21,4.9425,13,1,3,0.842005475571281,0.30158554505899127,19.0,0.9126166764058565,0.5804932254709696,11.029371283948421,0.6355657079502156,12.075748451054096,0.5899282678177482,11.208637088537216,0.645444677848565,12.263448879122734,0.6187664442940762,11.756562441587448,0.6439496672859317,12.235043678432703,0.6317641495874053,12.003518842160702,0.5634773610845992,10.706069860607386,0.03759398496240601,0.0,0.02631578947368421,0.017543859649122806,41.10526315789474,0.061403508771929814,0.0368421052631579,0.0,0.0,0.0,0.0,0.7682937197605997,0.6136736876674388,4.909389501339511,0.06390977443609022,0.26002439999780846,0.13890535467298953,0.9850000000000001,0.0660377358490566,0.011152416356877323,0.0,0.05263157894736842,0.981310242209042,0.4603256723995181,0.09670652460997067
3656251,5.0,4,0.0,5.0,5.0,5.0,5.0,330000,2798000,2,7,4,5.0,0,6.94,"Edmond_OK, Oklahoma City_OK, Scottsdale_AZ, Phoenix_AZ, Tuttle_OK, Yukon_OK, Greater Oklahoma City","Buyer's Agent, Investment, Income Properties, Rentals, Single-family, New construction, Resale, Multi-family, First time homeownership, Buyer's agent, Seller's agent","ABR, AHWD, EPRO, MRP, C2EX",Sarah Taylor,Oklahoma,6.94,1.0,14.71891947437986,2,5.0,7,5,11,0.9362891763448715,0.08497372936320022,4.0,0.9362891763448715,0.5774508072063327,2.3098032288253307,0.6643834635615349,2.6575338542461395,0.5807546898722649,2.3230187594890594,0.618625933304429,2.474503733217716,0.6239171251654625,2.49566850066185,0.6619640039280057,2.647856015712023,0.6172990389168262,2.469196155667305,0.5793527141213417,2.317410856485367,0.03571428571428571,0.0,0.041666666666666664,0.0,31.25,0.041666666666666664,0.025,0.0,0.0,0.0,0.0,0.9216813024467665,0.6154684720095247,4.923747776076198,0.07738095238095238,0.23257774926117356,0.13712704999012054,1.0,0.006289308176100629,0.0055762081784386614,0.4,0.2631578947368421,0.9976478556455874,0.4640768600107571,0.04134515747753679
3661494,5.0,20,0.0,5.0,5.0,5.0,5.0,245000,575000,3,38,20,5.0,6,8.44,"Ooltewah_TN, Cleveland_TN, Sale Creek_TN, Signal Mountain_TN, Soddy-Daisy_TN, Chattanooga_TN, Dalton_GA, Ringgold_GA, Rocky Face_GA, Tunnel Hill_GA, Varnell_GA, Apison_TN, Collegedale_TN, Hixson_TN, McDonald_TN, Tennessee & Georgia","Upgrading, Downsizing, Relocating, Luxury, First Time Home Buyers, Investment Property, Buyer's agent, Seller's agent","ABR, GRN, SRS, PSA",Jennifer Hannah,Tennessee,8.44,1.0,12.706853994030357,3,5.0,16,4,8,0.9509956479072571,0.046165377279007935,20.0,0.9509956479072571,0.5551231196150184,11.102462392300367,0.6339484743773938,12.678969487547874,0.5548712129762862,11.097424259525724,0.6117109396494925,12.23421879298985,0.6227561302483082,12.455122604966164,0.6096020504832268,12.192041009664536,0.5988201415166259,11.976402830332518,0.5539667433127761,11.079334866255522,0.07142857142857142,0.0,0.008333333333333333,0.0,56.8,0.075,0.1,0.0,0.0,0.0,0.0,0.955871816940568,0.5925998515223909,4.740798812179127,0.07976190476190476,0.3034193265406999,0.1667654613712705,1.0,0.009433962264150943,0.013940520446096654,0.3,0.18421052631578946,0.9981908048977591,0.4823339440547443,0.03967412990352805
3669505,5.0,1,,5.0,5.0,5.0,5.0,285000,635000,3,29,1,5.0,1,6.77,"Algonquin_IL, Barrington_IL, Cary_IL, Crystal Lake_IL, Carpentersville_IL, Dundee_IL, Hampshire_IL, Marengo_IL, Lake in the Hills_IL, Woodstock_IL, Huntley_IL, Palatine_IL, Schaumburg_IL, Hoffman Estates_IL, Elgin_IL, Gilberts_IL, Rolling Meadows_IL, Northwest suburbs of Chicago","First time home buyers, investment properties, retirement specialist, relocations, Residential Real Estate, Buyer's agent, Seller's agent","ABR, PSA",Kim Adams,Illinois,6.77,1.0,12.765694147734985,3,5.0,18,2,7,0.9603226184844971,,1.0,0.9603226184844971,0.5528795421123505,0.5528795421123505,0.670692652463913,0.670692652463913,0.5754708498716354,0.5754708498716354,0.5955935791134834,0.5955935791134834,0.6211365088820457,0.6211365088820457,0.6074497252702713,0.6074497252702713,0.6019230782985687,0.6019230782985687,0.5362357161939144,0.5362357161939144,0.0,0.0,0.3333333333333333,0.0,58.0,0.16666666666666666,0.3,0.0,0.0,0.0,0.0,1.0,0.5951727065257728,4.7613816522061825,0.3333333333333333,0.4013189133010099,0.1337680300335902,1.0,0.009433962264150943,0.015799256505576207,0.1,0.15789473684210525,0.9985351479768217,0.4616177237116898,0.039865421147253395
3672142,5.0,1,,5.0,5.0,5.0,5.0,290000,290000,1,6,1,5.0,6,,"Cheyenne_WY, Wheatland_WY, WY & Wheatland, WY","Buyer's agent, Seller's agent","EPRO, MRP, SRS, PSA, RENE, C2EX",Charles Richardson,Wyoming,0.0,1.0,0.6931471805599453,1,5.0,4,6,2,0.9844376444816589,,1.0,0.9844376444816589,0.5746464431285858,0.5746464431285858,0.6488401740789413,0.6488401740789413,0.6033258214592934,0.6033258214592934,0.6264340579509735,0.6264340579509735,0.6689574122428894,0.6689574122428894,0.6047650128602982,0.6047650128602982,0.6203007400035858,0.6203007400035858,0.5688837841153145,0.5688837841153145,0.14285714285714285,0.0,0.0,0.0,49.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.6145191807299852,4.916153445839882,0.14285714285714285,0.3013880469923554,0.0,1.0,0.0031446540880503146,0.0027881040892193307,0.5,0.02631578947368421,0.9994254523081985,0.37915311364026116,0.004671913249192537
3675158,5.0,11,0.0,5.0,5.0,5.0,5.0,380000,749950,9,46,11,5.0,1,9.02,"Federal Way_WA, Seattle_WA, Auburn_WA, Bothell_WA, Kent_WA, Renton_WA, King County; Pierce County","Buyer's agent, Seller's agent",,Linus Lu,Washington,9.02,1.0,12.821128546475048,9,5.0,7,1,2,0.8578381104902788,0.287092486616463,11.0,0.8967938179319556,0.5470731111074035,6.017804222181439,0.6708465387875383,7.379311926662922,0.5740614990619096,6.3146764896810055,0.639131173491478,7.030442908406258,0.6181947805664756,6.800142586231232,0.6480838067152284,7.128921873867512,0.6331082684072581,6.964190952479839,0.5586995321579955,6.14569485373795,0.18181818181818182,0.01515151515151515,0.045454545454545456,0.0,101.18181818181819,0.25757575757575757,0.1,0.0,0.0,0.0,0.0,0.7769449440489098,0.611149838786911,4.889198710295287,0.21212121212121215,0.41063552848961893,0.17822564710531516,1.0,0.02830188679245283,0.0055762081784386614,0.0,0.02631578947368421,0.9947515152584909,0.48906598362789777,0.05732179927950345
3704659,5.0,2,0.0,5.0,5.0,5.0,5.0,25000,230000,4,20,2,5.0,1,8.77,"Wasilla_AK, Palmer_AK, Anchorage_AK, Eagle River_AK, Big Lake_AK, Chugiak_AK, Matanuska - Susitna  Borough, Municipality of Anchorage","Selling and Listing homes, Lake Front homes, Alaska Cabins, Buyer's agent, Seller's agent","SFR, C2EX",Rachel Cunha,Alaska,8.77,1.0,12.230775014170515,4,5.0,8,2,5,0.9750407040119171,0.0004591056208291687,2.0,0.9750407040119171,0.5849029682576656,1.1698059365153313,0.6682046726346016,1.3364093452692032,0.5671740286052227,1.1343480572104454,0.6054099276661873,1.2108198553323746,0.6287034600973129,1.2574069201946259,0.6841855049133301,1.3683710098266602,0.6133100911974907,1.2266201823949814,0.5506336186081171,1.1012672372162342,0.14285714285714285,0.0,0.0,0.08333333333333333,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9995411050604169,0.612815533997491,4.902524271979928,0.14285714285714285,0.21903949447762433,0.1732859118751235,1.0,0.012578616352201259,0.006505576208178439,0.1,0.10526315789473684,0.9990785260057808,0.48612752603761217,0.04126429633724796
3707646,5.0,10,0.0,,,,,8500,1100000,39,0,10,5.0,0,6.69,"Pahrump_NV, Las Vegas, Henderson","Buyer's agent, Seller's agent",,Renee Propps,Nevada,6.69,1.0,13.903065287311271,39,,3,1,2,0.9277344763278961,0.07056580777992458,10.0,0.9277344763278961,0.5757225956767797,5.7572259567677975,0.63663320094347,6.3663320094347,0.5702167589217424,5.702167589217424,0.5979117564857006,5.979117564857006,0.6302924368530511,6.302924368530512,0.6143820945173502,6.143820945173502,0.6082844890654087,6.082844890654087,0.5660829696804285,5.660829696804285,0.08571428571428572,0.0,0.05,0.05,44.1,0.05,0.09,0.0,0.0,0.0,0.0,0.9340855020148088,0.5999407877679914,4.799526302143931,0.13571428571428573,0.27553293479051794,0.13218731475992887,1.0,0.12264150943396226,0.0018587360594795538,0.0,0.02631578947368421,0.9973320240773511,0.3091013538630031,0.14781187650830202
