advertiser_id,review_id,rating,comment,display_name,describe_yourself,location,year,transaction_date,started_timestamp,source_id,responsiveness,negotiation_skills,professionalism_communication,market_expertise,link,reply
4474235,d535656f-e6c4-4293-895b-c8d23660e781,5.0,"I'm very fortunate to have the pleasure of working with Mr. Covalt, he had always made room in his schedule to offer property showings on short notice and is very knowledgeable. I'll recommend friends and family to Mr. Covalt next time they are in the market for a new home.",Ryan ,BUYER,"Kenosha, WI",2023,,2023-07-12T13:55:01,RDC,5.0,5.0,5.0,5.0,,
4474235,3c74fcfb-4b20-42bb-93b0-71e2c4902734,5.0,"Stephen was awesome! This was not my first purchase of a home, actually my 9th, but it was my first alone since my husband passed away.  Stephen was helpful with questions I had and prompt with the responses, in person or with text and email.  He was able to direct me towards businesses that might be helpful for possible future home issues. He showed me positives and possible negatives on the homes we saw. All are good qualities with a realtor! ",Nancy,BUYER,"Hales Corners, WI",2023,,2023-06-19T12:13:17,RDC,5.0,5.0,5.0,5.0,,
4474235,922f7909-56e9-4ef7-8bd7-def75557a12f,5.0,"Working with Stephen was a great experience. He got us showings in houses promptly, even if he wasn't able to make it himself. He assisted us with a few offers on homes, both offering suggestions on how to make our offer stand out, while respecting our wants and needs. It's a rough market right now, but he helped us through it. We'd be glad to recommend him to anyone buying or selling. Thanks again Stephen! ",Chris H,BUYER,"Germantown, WI",2023,,2023-06-02T12:56:41,RDC,5.0,5.0,5.0,5.0,,
2756911,71d5f07c-1aa6-4dd3-a4ed-665b0b23a018,5.0,"Char has it all. She works relentlessly to take care of business. Always available to get people showings etc. Always responsive. Char is extremely knowledgeable,and helped us to get things ready to sell. She makes sure to get maximum exposure for your home,so it sell quick. Ours got an acceptable offer 24 hours after it went online.  We actually interviewed three of the top people in the area,and went with Char.  We were glad we did and you will too!",Randall L. Larsen,SELLER,"Racine, WI",2025,,2025-05-25T17:18:42,RDC,5.0,5.0,5.0,5.0,,
88447,c2725719-24c1-47ca-9f5d-11f2a55c6109,5.0,Dale was not only professional but also friendly; Dale always answered my questions in a timely manner,paul clemente,SELLER,"Greendale, WI",2024,,2024-01-25T09:52:48,RDC,5.0,5.0,5.0,5.0,,
88447,77dad510-dc21-474c-a8bd-149a9b87cf37,5.0,"Dale was a pleasure to work with.  He responds to communications in a very timely manner.  Even after closing, he is always available for follow up or any concerns.",Linda Halpin,BUYER,"East Troy, WI",2022,,2022-12-10T17:24:04,RDC,5.0,5.0,5.0,5.0,,
88447,11e27bdb-657e-43b9-a1b3-db296f2ea7b4,5.0,We love working with Kevin and the Marciniak team. Highly professional and an expert in his field. We were very impressed with his excellent communication skills. ,Maggie,SELLER,"West Allis, WI",2022,,2022-06-04T09:14:05,RDC,5.0,5.0,5.0,5.0,,
88447,20ff32e5-825d-4f5d-b5b6-95c032a6e921,5.0,"The Marciniak team is great! We worked with Ryan and he was with us every step of the way. Even after we moved out of town, they continued to work closely with us to get the house show ready, and get us a great price on the sale. Would highly recommend to anyone needing an expert realtor in Milwaukee. ",Katherine,SELLER,"Milwaukee, WI",2022,,2022-04-01T12:24:01,RDC,5.0,5.0,5.0,5.0,,
88447,ba338ab6-e0dc-42bd-bbec-04d52c94dc61,5.0,"Dale is a very knowledgeable and precise realtor.  He, also, sold our last house
for us.  He is very personable and a great realtor.
",Carolyn Knaffla,SELLER,"Franklin, WI",2021,,2021-06-30T11:32:28,RDC,5.0,5.0,5.0,5.0,,
88447,2f262f25-5502-4234-9dac-f4d042af2859,5.0,"Highly recommend team! I work with Kevin and he's very professional, knowledgeable when it comes to this industry! I will be using Kevin and the team for all of my purchases home & investment. ",Matt K,BUYER,"South Milwaukee, WI",2020,,2020-01-25T00:39:51.870Z,RDC,5.0,5.0,5.0,5.0,,
88447,442b5511-ed8d-4b96-a2e0-54f99b61d980,5.0,My wife and I couldn't be happier with the service we receive from Ryan and Dale Marciniak. They came to our home several times prior to listing our to offer suggestions on what was needed to position our home to receive the most value for our home. A special thanks to Ryan for his patience with our many questions throughout the whole process,Mike from Franklin,SELLER,"Franklin, WI",2019,,2019-10-21T15:45:59.062Z,RDC,5.0,5.0,5.0,5.0,,
88447,f7cd4b36-e618-49ae-ab1e-cda2873f2804,5.0,"Kevin my realtor made the process really simple! You always connected with me by phone or text when I needed to get in touch. You were actively looking for what I wanted and we found our dream home. 

I was referred to you from my sister and brother in-law and they gave me the same feedback. I will be calling you again when it’s time to upgrade! ",Mike ,BUYER,"Oak Creek, WI",2019,,2019-06-28T20:51:19.087Z,RDC,5.0,5.0,5.0,5.0,,
88447,cc06f15a-7aa1-40b0-9117-36cbc8512532,5.0,"I have now sold two homes with Kevin.  Each home had multiple offers within 48 hours and an accepted offer within 72 hours.  Each offer was above asking price. I think the home videos really helped sell the two properties.  Kevin is very easy to work with and very knowledgeable   regarding market value of properties.  In each home sale, Kevin came to the residences of the sellers - as they were elderly individuals.  The Marciniak team was very efficient in processing all the paperwork and timely with all communications.  Kevin is a great guy to work with.  I also bought my first home with Dale Marciniak over 20 years ago and that is why we decided to work with Team Marciniak again.",Weesie,SELLER,"West Allis, WI",2019,,2019-05-02T16:25:51.153Z,RDC,5.0,5.0,5.0,5.0,,
88447,6d5c6c16-1625-4348-b2c3-b583b8878a99,5.0,"We were very impressed and pleased with the expertise and level of service that Dale provides. He was helpful when making suggestions on how to prepare the house before listing it, he was constantly maintaining contact once the house was listed, and he was a huge help while going through the sale and closing process of our home. Dale's patience and professionalism was much appreciated. Another advantage of working with Dale is that his team all provided valuable assistance. They all communicate and participate in helping with any back-up that was needed. They all were wonderful and supportive every step of the way.",Lynelle,SELLER,"Franklin, WI",2018,,2018-12-19T22:41:51.601Z,RDC,5.0,5.0,5.0,5.0,,
88447,05509161-e450-4f59-ae03-4470c56ba593,5.0,"We worked with Allison when we bought our house over three years ago, and didn't hesitate to contact her when it was time to sell. She is always so professional, knowledgeable, timely with responses, and very detailed oriented.  Selling a house can be stressful, and she truly made it as simple as possible and the whole process seemed seamless. We cannot rave enough about her and what she does for the buyers/sellers she works with.  We would highly recommend her to anyone!!",Sara,SELLER,"Waukesha, WI",2018,,2018-12-16T15:40:25.444Z,RDC,5.0,5.0,5.0,5.0,,
88447,140d8568-9137-4589-921a-2f20610661c3,5.0,Worked with Kevin on the Marciniak team to sell our house. We had our house on the market the year prior and the other realtors we hired couldn't sell it finally we met with Kevin who guaranteed us he could sell our house within a week and a half we had an offer. We closed in April however we needed to put in a septic system for the new owners as we had agreed upon. Even though Kevin was paid and pretty much done he stuck with us getting the septic put in he had to rewrite amendments many times all the while reassuring us he would stick with us all the way to the end and he did all the way to October when the septic was finally done. We had a wonderful experience if ever there is a great team of realtors its the Marciniak team. I highly recommend them if you are looking to buy or sell a home.,Tammy,SELLER,"Franklin, WI",2018,,2018-11-01T17:16:48.543Z,RDC,5.0,5.0,5.0,5.0,,
88447,0507e3fd-e8ea-4223-bde2-0480033c5ba6,5.0,"Ryan Marciniak made my home selling experience so easy and stress-free. He was driven to help meet my needs over the course of the entire process from the first initial meetings when I wasn't sure on when I could actually move into my next place to scheduling viewings to answering all the questions I could come up with. I really thought this was going to be a drawn-out and difficult process but with Ryan that was far from the case. My home sold extremely quickly due to his expertise in how to prepare my home for sale and listing it at a reasonable amount. He was always available for meetings or phone calls and for the one time he was out of town for a weekend, a member of his team reached out to let me know I could call if I needed anything. The service and expertise that both Ryan and the team bring make it an easy decision to go back to them the next time I need anything. Thanks again for all your hard work!",Mark,SELLER,"Milwaukee, WI",2018,,2018-10-31T19:10:09.642Z,RDC,5.0,5.0,5.0,5.0,,
88447,b43c79c8-e5e6-4d9a-9ff1-4f7d2ae5f882,5.0,"Allison was absolutely a great realtor.  She was honest and knew her stuff.  I was coming from out of the Milwaukee area, so in addition to helping me with typical house things (leaky basement, etc), she also would let me know the neighborhood.  I would recommend her to anyone!",Kati S.,BUYER,"Cudahy, WI",2018,,2018-10-24 17:46:25 +0000,RDC,5.0,5.0,5.0,5.0,,
88447,9347d25a-b080-4a64-837a-0dd9c34593df,4.0,"Dale was a pleasure to work with. Living three hours apart wasn’t easy for us, but he always answered the bell and got things done for us expediently. Very unselfish person.",3 hours away,SELLER,"Milwaukee, WI",2018,,2018-10-01 20:32:10 +0000,RDC,5.0,4.0,4.0,5.0,,
88447,0b869007-7f64-4d45-bf53-a2360351d973,5.0,We had a wonderful experience with Dale. ,none,BUYER,"Franklin, WI",2018,,2018-09-26 21:57:28 +0000,RDC,5.0,5.0,5.0,5.0,,
88447,73648431-a948-4c8e-b3b9-8e101d1aa626,5.0,"We worked with Ryan Marciniak in our home purchase. There aren't enough characters to describe what a positive experience we had with him. He was incredibly understanding, kind, professional, and honest with us every step of the way. He responded to every question and concern we had within minutes and made the stressful experience of buying a home, an absolute joy. He went above and beyond what any other realtor would do, even spending hours upon hours with us showing each house we wanted to tour, giving us honest pros and cons to each property. I not only recommend Ryan but will go out of my way to tell people how wonderful of an experience we had with him. Anyone in the future I hear of buying or selling a home, I will send Ryan's way. ",Ashley,BUYER,"Waukesha, WI",2018,,2018-08-31 23:26:36 +0000,RDC,5.0,5.0,5.0,5.0,,
88447,0bceabfc-9893-4951-a1c0-f8e2b2d78f07,5.0,The Marciniak Team assisted us with a purchase of a lot and the sale of our home. Both experiences were excellent!!! The negotiation for the lot was difficult and Kevin did a great job in representing us. Our house sold quickly which I believe was due to Kevin pricing the house accurately. The presentation of the house online was another reason we believe the house sold quickly. We received many positive comments how nice the house was presented online and the high quality resulted in a high amount of interest (showings) in the home. Kevin and team was very responsive when we had questions. I would recommend the Marciniak team if you are considering selling or buying a home.,Shadow,SELLER,"New Berlin, WI",2018,,2018-08-04 20:29:46 +0000,RDC,5.0,5.0,5.0,5.0,,
88447,848fe7fb-501c-48c2-8a50-7c42166c24fe,5.0,"Dale was great throughout the entire sale process, he kept my wife and I informed at every step and provided great insight during the transaction.  Even had a problem that came up the day prior to clotand Dale jumped on it and took care of everything. Can't say enough good things about him/his group!",JF,SELLER,"Greenfield, WI",2018,,2018-06-23T14:48:26.033Z,RDC,5.0,5.0,5.0,5.0,,
88447,01621e48-10ad-4de0-ab3d-a8974c9646cc,5.0,We bought our first home with Dale in 1991. We didn't hesitate to call him when looking for our second home.  The market of homes listed was tight and Dale got us in to see the house the first day available. We had an offer in and accepted in less then 24 hours.  The Marciniak team then helped us sell our first home. We were guided during the selling process and the house sold to the first person it was shown too. I would highly recommend Dale and the Marciniak team.,Mary,BUYER,"Vernon, WI",2017,,2018-03-26T13:25:45.467Z,RDC,5.0,4.0,5.0,5.0,,
88447,be08d55f-26b8-4853-ae83-5d3a36826baf,5.0, Ryan helped me purchase my first condo. He was extremely helpful and patient in helping me navigate the process. He even provided me with many recommendations when it came to completing home repairs post my purchase. I would definitely recommend working with Ryan Marciniak. ,Tammy,BUYER,"St Francis , WI",2018,,2018-02-19T18:31:55.603Z,RDC,5.0,4.0,5.0,4.0,,
88447,37fa8f2a-a3e0-4127-8101-912750b0bf25,5.0, Ryan helped me purchase my first condo. He was extremely helpful and patient in helping me navigate the process. He even provided me with many recommendations when it came to completing home repairs post my purchase. I would definitely recommend working with Ryan Marciniak. ,Tammy,BUYER,"St Francis , WI",2018,,2018-02-19T18:31:55.302Z,RDC,5.0,4.0,5.0,4.0,,
88447,23ecf6af-005a-4cb3-808a-146f6723e570,5.0," Our experience was wonderful. Dale, Jim, Kevin and Allison each showed us properties and were more than accommodating! They were knowledgeable about the mechanics of homes, the local market and they were honest and open when they thought we could do better or a home was overpriced. They were attentive to our needs, patient with our fussiness and always kind. Once they found our dream retirement home, they were patient while we settled in and then masterfully sold our home of 34 years. I highly recommend anyone of these knowledgeable and ethical agents! ",Phyllis,BUYER,"Franklin, WI",2017,,2018-01-18T17:58:57.815Z,RDC,5.0,5.0,5.0,5.0,,
88447,bd7d1957-8051-4dc1-bd73-585b46e27385,5.0," When it was time to sell my parents home, we decided to go with the Marciniak Team after meeting with Dale and having a very comfortable feeling that he would take good care of us. We were not disappointed! Dale and Ryan and their office kept us informed and explained things every step of the way. They were easy to contact, answered every question and exceeded all of our expectations! Selling a home can be a very stressful experience, but I can't imagine a better partner to have than the Marciniak Team. Thanks again! ",Joe from Franklin,SELLER,"St Francis, WI",2017,,2017-11-20T23:29:49.330Z,RDC,5.0,5.0,5.0,5.0,,
88447,fc663ee1-d1d2-4a01-8fde-a7075d2026df,5.0," We had an amazing experience working with Kevin Marciniak in order to purchase our new home.  He was very knowledgeable, flexible and always available to answer any questions we had.  We would recommend him to any friends or family that are looking to buy or sell their home ",Amber K,BUYER,"new berlin, WI",2017,,2017-11-01T01:25:01.488Z,RDC,5.0,5.0,5.0,5.0,,
88447,9425e632-cafb-4f49-a441-a195583d8d45,5.0, Dale and the Marciniak Team work well together. The house/property pictures and Video were awesome! We had so many calls for appointments in the first few days. Everything was professional and went smoothly and we got more than our asking price. ,RLTennie,SELLER,"Franklin, WI",2017,,2017-09-26T18:05:36.029Z,RDC,5.0,5.0,5.0,5.0,,
88447,26dccd6f-5426-4cc1-9b2c-38e4f1583139,5.0," Dale and his son Ryan (who did most of the work in selling the house) were good, patient, and reliable brokers. They worked hard to sell our church property which was a 1952 model with few improvements made. We liked the professional way things were handled and the results were as good as expected. ",Howard,SELLER,"Greendale, WI",2017,,2017-09-22T21:37:36.369Z,RDC,5.0,5.0,5.0,5.0,,
88447,8f0ec3c7-2e0b-40bb-8226-f9d0d2b7816a,5.0," Dale and his team helped me buy my house, which we loved for 5 years and sell when work forced a relocation.  Dale went above and beyond when we bought to ensure we got our offer in and the showings for us to be comfortable making offer.  Dale also came out a couple months before listing and gave us advice on how to be ready to sell.  His photographer took great pics and made an awesome video.  The results speak for themselves we had 20+ showings in a weekend and offers above list by Sunday.  If we ever move back to Milwaukee the Marciniak team will be my first call. ",Beau,BUYER,"New Berlin, WI",2017,,2017-08-21T01:25:55.824Z,RDC,5.0,5.0,5.0,5.0,,
88447,bdd48ec5-56ef-4606-9adb-cdc9b3300229,5.0," Dale and his team provided expert guidance and support that enabled my home to be sold in ONE day at more than my asking price. He provided detailed analysis of the immediate area that was extremely helpful in establishing a competitive and fair asking price. Dale utilizes professionalism and industry expertise to assist you, whether buying or selling your home. His involvement was essential to the speed and effectiveness of the sale of my home. I have used Dale, in the past, and would highly recommend him to assist with your next real estate transaction. Don't waste your time with the rest, use Dale Marciniak and his team because they are THE BEST. ",Tom,SELLER,"Milwaukee, WI",< font>< font>2017< /font>< /font>,,2017-07-26T13:46:20.030Z,RDC,5.0,5.0,5.0,5.0,,
88447,824324ea-a74c-4d9d-855f-ac0915a54499,5.0," This whole team is very responsive and experienced.  Every question and concern was addressed within minutes or an hour at most.  I often felt like I was Dale's only client.  He was always returning phone calls and texts, marketed and sold my home within a week!  I had a small home with some drawbacks including no garage.  Yet he was still able to sell it asap.  He also came through my house and told me what I should update/fix before even putting it on the market.  Spent over an hour answering questions and walking through my home making recommendations.  I made the changes and it sold with his marketing and pricing expertise.  I also ran into some problems during the sale after the inspection that required some extensive repairs.  I had several contractors come through to advise on how to repair the problem and quote it.  Dale insisted he be present at every meeting to assist me or someone from his team.  My real estate deal did go through.  Thank goodness for Dale and his team.  As they managed the problem and put me at ease.  I was so stressed.  Also they will follow up with you on every aspect of the sale to make sure you don't forget something etc.  Awesome job and very personalized service.  I would highly recommend the team and Dale. ",Leah,SELLER,"West allis, WI",2017,,2017-06-20T21:07:31.469Z,RDC,5.0,5.0,5.0,5.0,,
88447,b02923d2-48ba-4974-a240-32525978e651,5.0," Floored by the care and service, my experience was stress-free. After we retracted an offer for a home due to the inspection falling through, Kevin and his team were on the case providing the best tools to continue our search. Everyone was glad that we held out, because we found a much better investment the second go-around. Kevin was on his game the entire time which made me feel best positioned to play the home-buyer game. Quick responses, open availability within reason, and honest opinions were a refreshing experience for us young, first-time home buyers. Kevin was there each step of the way and facilitated all interactions with the seller and seller's realtor. Things can happen fast when buying a home, and him and his team did a great job of keeping us alert and well-informed. I feel lucky to have had such a stress and problem-free experience; almost spoiled. Perhaps not lucky, but I chose the right team for the job. ",R. Lucas,BUYER,"Waukesha, WI",2017,,2017-05-25T00:04:20.213Z,RDC,5.0,4.0,5.0,5.0,,
88447,e58461ce-4f87-4ae5-9422-6e27a061c1f0,5.0, I just wanted to say that the Marciniak team was wonderful to work with. I personally worked with Kevin & he truly made buying our first home wonderful. It took us longer to find a home & Kevin did not rush us or make us feel that we needed to hurry up & buy any home. Kevin gave us honest feedback & put himself in our shoes. Kevin found us a home that fit my husband & I. Thank you for taking the time with us Kevin! We truly love our new home. ,Tina,BUYER,"greenfield, WI",2017,,2017-05-23T12:52:00.378Z,RDC,5.0,5.0,5.0,5.0,,
88447,fa14d221-0507-4092-92bf-90faedc88294,5.0," Kevin Marciniak helped me with both, the purchase of the house and selling the house.  Working with Kevin is easy!  His availability, communication and knowledge of the process is great. ",Stacy,SELLER,"Milwaukee, WI",2017,,2017-05-16T13:59:17.479Z,RDC,5.0,5.0,5.0,5.0,,
88447,183cd602-c960-4c19-bdb3-469b5077a064,5.0," Kevin and the Marciniak Team could not have done a better job in selling our home.  Kevin's experience as a realtor really helped as he not only helped sell our home in record time, he was able to see potential problems throughout the selling process that could have delayed or prolonged the sale.  We will certainly use Kevin again in the future when we decide purchase a new home. ",Joe,SELLER,"MILWAUKEE, WI",2017,,2017-04-24T13:33:28.385Z,RDC,5.0,5.0,5.0,5.0,,
88447,b1d8fcc8-30b2-486f-9544-182e25ff3368,5.0," I primarily worked with Kevin Marciniak with the transaction, but Dale was also very helpful.  I worked with the whole team in some capacity and they were great!  The responsiveness of the group was great, where I would get a response quick and precise.  Kevin represented me as a buyer agent, and he treated the transaction like he was purchasing the home for himself.  He had great recommendations for home inspectors and general contractors to complete some work that the purchased home needed.  I plan on contacting Kevin when I am in the market for additional rental properties.  Service was hands down the best, much better than the previous realtor I worked with.  I look forward to working with Kevin and the team again. ",Dave,BUYER,"Waukesha, WI",2016,,2017-01-11T00:49:01.528Z,RDC,5.0,5.0,5.0,5.0,,
88447,a55ea69b-a445-49da-afd5-d52d1b4cf93f,5.0," We purchased our first home as a young couple through Kevin Marciniak. Kevin took great care of us and made sure we understood the ins and outs of first time home ownership. As our family grew and our need for a bigger house became a necessity, we didn't hesitate to contact Kevin. Once again we were impressed with his openness and honesty when viewing properties. He didn't merely tell us what we wanted to hear – he meticulously inspected each room with us and provided helpful feedback along the way. We now own another great home thanks to Kevin, and wholeheartedly recommend him and his team to others looking for knowledgeable and friendly realtors. ",CK,BUYER,"Oak Creek, WI",2016,,2016-10-26T16:24:26.865Z,RDC,5.0,5.0,5.0,5.0,,
88447,ecf45bbb-c926-4c94-a4bf-f67cb3fef186,5.0, From the first phone call till even now. Which is 3 weeks after closing. Kevin Marciniak has walked me through every step of the way. This was my first time buying a home and the Marciniak team made the experience a great one. They found a great home in my price range and what I was looking for.  The whole process was seamless with this experienced family.  Thank you Kevin and the whole team for my wonderful house and even better experience. I have and will continue to spread your name with the people I know looking to buy or sell a home. ,Mark,BUYER,"West Bend, WI",2016,,2016-10-03T18:44:10.478Z,RDC,5.0,5.0,5.0,5.0,,
88447,e10fb942-c540-4e24-8f25-7d0304267380,5.0," I was so fortuned to have been referred to Kevin Marciniak as my realtor. A very kind person, helping me with a lot of time and dedication to get the condo that I was looking for and not a condo to buy quickly. It took several condos to go around looking at the good and the bad and I didn't get the pressure with him to get a home which wasn't the right one for me. I was a first-time homebuyer with some knowledge about how to find the right place. nThe best part about working with Kevin was that he was always more focused on answering my questions, giving me good advice, and finding condos that met my needs than he was on closing a deal. I was impressed with Kevin's professionalism and his genuine interest in assuring I was satisfied with my final decision on my new place. I would highly recommend him to anyone. Thanks Kevin Marciniak and the Marciniak Real Estate Team!!! n nReview Rating = 5 / 5 Stars ",EJ,BUYER,"Oak Creek, WI",2016,,2016-09-23T19:13:53.530Z,RDC,5.0,5.0,5.0,5.0,,
88447,dd378748-d5e5-4eda-9d1e-19d90cd0cd93,5.0," Coming from two generations of recommendations, I loved working with Dale and his family.  Son Kevin, wife Cathy.... a great team and a great family that made this first time home buyer (me) less nervous and more confident about moving forward!  Thanks Marciniaks! ",Mike,BUYER,"South Milwaukee, WI",2016,,2016-08-12T19:03:01.521Z,RDC,5.0,5.0,5.0,5.0,,
88447,18f11541-da2e-47f2-81f8-1848642e422c,5.0," Dale is an exceptional realtor and I highly recommend him and his team.  He was recommended to us by a friend and we are so fortunate that he was.  He went above and beyond to help us sell our house and buy a new home.  Dale and his team are very knowledgable of the real-estate market, helpful and quick to respond.  If you are buying a home or selling, Dale Marciniak and team are unquestionably the best option. ",Olsons,SELLER,"Franklin, WI",2016,,2016-07-06T18:43:15.810Z,RDC,5.0,5.0,5.0,5.0,,
88447,1b7a9b85-ef53-4cf4-9f1c-a68d9d376ee9,5.0," I worked with Kevin in selling a home in South Milwaukee, to settle my aunt's estate. He is very professional, made all the right suggestions to get the house on the market quickly, and it was sold in 3 days!!  Kevin made the negotiations between myself and the buyer go very smoothly, and when I was getting nervous, he was the calm voice telling me everything will be fine, and it was!!  Extremely pleased with the Marciniak team and would recommend them to anyone! ",Lynn D,SELLER,"South Milwaukee, WI",2016,,2016-05-18T19:13:26.980Z,RDC,5.0,5.0,5.0,5.0,,
88447,24cf93dd-5d97-4390-af5d-439e48f5ee56,5.0, Kevin and Dale walked us through the process by making suggestions and recommendations.  They sold our house within 3 days of being listed.  We got a fair market value and were very happy with every team member we came in contact with.  Professional and the best.  We will recommend the to friends and family. ,Bowser,SELLER,"Franklin, WI",2016,,2016-03-19T00:58:24.903Z,RDC,5.0,5.0,5.0,5.0,,
88447,6e199c0d-181b-4b58-9f35-f09943477b63,5.0," We can't say enough about how great the Marciniak team was throughout our entire home buying process. We personally worked with Jim Purcell and anyone interested in buying/selling, we HIGHLY recommend working with Jim as he is very knowledgeable about the current market trends/home values, was quick to process any necessary paperwork, communicated thoroughly throughout the entire process (we always knew what was going on), knows the southeastern WI area very well, and most importantly was NOT pushy and genuinely cared about our families goals during the home buying process. This is our second home and whether you're a first time home buyer or this is your second or subsequent home, we highly recommend Jim and the team at Marciniak Remax. One last thing, if you are a veteran of the U.S. Armed Forces and looking to use a VA home loan to purchase, Jim is former military and knows the VA home loan process very well (we used a VA loan). Again, a huge THANK YOU to everyone at the Marciniak Team. ",Tyler and Jenny Weston,BUYER,"Oak Creek, WI",2016,,2016-03-07T19:14:38.870Z,RDC,5.0,5.0,5.0,5.0,,
88447,fbc68496-725a-4029-ae79-512a5d8e5736,5.0," Dale and his team were professional, responsive and a good mediator between us and the builder.  It allowed us to purchase our first new home with confidence.  Afterwards he has continued to be a good resource for real estate questions. ",Peter,BUYER,"Franklin, WI",2007,,2016-02-27T16:27:11.357Z,RDC,5.0,4.0,5.0,5.0,,
88447,3b5963f8-3654-4017-a6ef-b692064debe8,5.0," Dale and his team worked very hard in order to get us into our home at a great price. His dedication to his job was above and beyond my expectations. When everything was said and done, I felt like I was completely kept in the loop of the whole process with no surprises. Perfect professional attitude with the ability to explain everything in lameman terms for us. I would recommend his team to anyone! ",Randall,BUYER,"Franklin, WI",2014,,2016-02-24T21:21:54.286Z,RDC,5.0,5.0,5.0,5.0,,
959500,859a06ae-7e09-4e98-97f5-6d1d8257c01c,5.0,Tom has tremendous industry knowledge and helped guide us through this competitive market. He always made sure we understood next steps and was diligent in making sure everything was handled correctly. He’s a great realtor and an overall nice person.,,BUYER,"Whitefish Bay, WI",,2018-04-16T07:00:00+00:00,2023-11-21T19:46:13.087+00:00,RMA,,,,,,
959500,0fbe427f-34cd-46f9-a832-8ece1238910b,5.0,"Tom did a superb job helping us to purchase our dream house in the Washington Highlands.  He's professional, knowledgeable, patient, and warm.  His expert guidance was crucial in allowing us to navigate the home-buying process.  I highly recommend Tom and Exit Realty; we were extremely pleased with the whole experience and love our new home.  Thank you, Tom!",,BUYER,"Wauwatosa, WI",,2015-02-27T06:00:00+00:00,2023-11-21T19:45:20.589+00:00,RMA,,,,,,
959500,b7b72506-44d2-4293-ab19-38b388fff40e,5.0,"Always available to answer our questions and make time for us. We had very tough schedules to work with, but Tom always made the time to show us the houses we were interested in.",,BUYER,"Milwaukee, WI",,2017-04-28T00:00:00-08:00,2023-11-21T19:36:06.439+00:00,RMA,,,,,,
959500,6d463a9a-5c76-423c-a627-8d0cb654c1ea,5.0,Tom was knowledgeable about proper pricing and needs of current buyers which made the selling process much less stressful. He made the paperwork possible for us by keeping everything via email (my husband works out of state so this was crucial for us) but was very easy to get ahold of via phone and text as well.,,SELLER,"Milwaukee, WI",,2018-06-25T00:00:00+00:00,2023-11-21T19:35:01.667+00:00,RMA,,,,,,
959500,7d467a0e-f389-4b50-9f63-21ee8bbba7b5,5.0,Tom is very knowledgeable and professional. He is confident in his abilities and delivers what he says he will.  Sadly the buyers agent and lender were very unprofessional and non responsive. They mIssed every deadline. Tom held their feet to fire to get the deal done. I think him for his tenacity.,,SELLER,"Milwaukee, WI",,2018-01-09T00:00:00+00:00,2023-11-21T19:33:51.192+00:00,RMA,,,,,,
959500,bf5ec60d-d30a-42a3-8b8b-93d527d406b7,5.0,"Tom is fantastic.  We worked with Tom to find the perfect house for us.  He was patient with us as we narrowed down all of the ""must haves"".  He was extremely informed about the market and the neighborhoods we were looking in.  Tom taught us a ton along the way about the homes we were evaluating and gave us great advice.  He made the closing incredibly easy and we now have the home we had struggled to find for months.  Tom is a professional and we would recommend him for anyone looking to buy or sell a home.",,BUYER,"Milwaukee, WI",,2019-01-28T00:00:00+00:00,2023-11-21T19:28:44.86+00:00,RMA,,,,,,
959500,bc73c114-bb73-4d59-aaa3-1d8548efbeaa,5.0,"Tom was knowledgable about the area, and the market in Milwaukee. My home was listed timely, and we received offer same day of listing. Tom responded timely to my inquiries.",,SELLER,"Milwaukee, WI",,2019-05-08T00:00:00+00:00,2023-11-21T19:27:18.566+00:00,RMA,,,,,,
959500,5cfe57ae-85d6-4a75-9ad8-bfdafa16ec6b,5.0,We had an exceptional experience with Tom McCormick.  Knowledgeable and honest. Very patient with my aging mother who was on COVID-19 lock down at her retirement facility.,,SELLER,"Milwaukee, WI",,2020-06-26T00:00:00+00:00,2023-11-21T19:25:54.685+00:00,RMA,,,,,,
959500,98548027-fcf8-4d68-b91d-7495864c6a1b,5.0,"Tom blew our expectations out of the water throughout the process of both buying and selling a home. I worked with a different agent when purchasing our first home and had no idea what I was missing out on with them, now that I can compare that experience to working with Tom. 

After navigating the purchase offer purchase with impressive responsiveness to allow us to get our offer accepted when we didn't think it possible given timing, Tom helped us sell our existing house both faster and for far more than we had anticipated even possible. Throughout the process, Tom left us feeling well-informed and confident with each step along the way. What can be a pretty stressful process became about as easy as I can imagine (shout out to Tom having allowed for digital signatures and document review, as well as a clear task list that lets you know exactly what you need to do along the way, and what to expect.)

I would strongly recommend that anyone who has the opportunity to work with Tom, do so. His outstanding communication, wealth of expertise, sage wisdom, and responsiveness to get things done will leave you impressed and writing a recommendation just like this.",,SELLER,"Jackson, WI",,2021-04-06T07:00:00-08:00,2023-11-21T19:20:58.52+00:00,RMA,,,,,,
959500,f48ecf51-1e0d-4bd1-ba54-a56ff9a0905a,5.0,Tom was instrumental in advising us and helping develop strategies to meet our needs and timeline. His knowledge of processes and what to look for secured us a great home.,,BUYER,"New Berlin, WI",,2023-04-10T00:00:00-08:00,2023-11-21T19:17:45.473+00:00,RMA,,,,,,
